salary_is_predicted,created,adref,salary_min,latitude,id,longitude,description,title,salary_max,__CLASS__,redirect_url,search_role,category.__CLASS__,category.tag,category.label,company.display_name,company.__CLASS__,location.__CLASS__,location.area,location.display_name,contract_type,contract_time
1,2025-08-01T09:43:59Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTMzMjAyMDE2OCIsInMiOiJ6SWg4U0tyUThCR3ZjSjJiMmVJc2hnIn0.bX2vWxmnKu6NCSoWgcoVVAB4BN2AK-xtRtRs0y-re44,112928.59,34.727581,5332020168,-86.567359,"DevOps Engineer The DevOps Engineer is responsible for designing, deploying, testing, certifying, and maintaining DevSecOps infrastructure tools, including operating systems, support libraries, components, and application dependencies. This role involves managing the operations and maintenance of multiple tools, deploying and configuring services using infrastructure as a service provider, and configuring and managing Linux-based servers. Key Responsibilities: • Design, deploy, test, certify, a…",DevOps Engineer with Security Clearance,112928.59,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5332020168?se=zIh8SKrQ8BGvcJ2b2eIshg&utm_medium=api&utm_source=4754d954&v=C90C0FDBC8111E66C7F81A275B2E94BB7B8AB7FF,DevOps Engineer,Adzuna::API::Response::Category,it-jobs,IT Jobs,Gridiron IT Solutions,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'Alabama', 'Madison County', 'Huntsville']","Huntsville, Madison County",,
1,2025-08-01T09:43:20Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiekloOFNLclE4Qkd2Y0oyYjJlSXNoZyIsImkiOiI1MzMyMDE2NzY5In0.6QbI0vjhNJ7l7KLmhk6l3TttmgbSWRDcpclJ1BhaTY0,77707.41,38.883702,5332016769,-77.428438,"DevOps Engineer - FFX/Denver (2-3 openings) • Clearance: TS or Higher • Degree Highly preferred (mid to senior level candidate) o Docker/Kubernetes, etc. o Linux o Scripting – any Linux language o CI/CD tools (GitLab, Jenkins, etc.) o Storage provisioning (Prometheus, Grafana, etc.)",DevOps Engineer with Security Clearance,77707.41,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5332016769?se=zIh8SKrQ8BGvcJ2b2eIshg&utm_medium=api&utm_source=4754d954&v=73440AAF370B4D9BB8F3AC81B3F9B8668FF56BC3,DevOps Engineer,Adzuna::API::Response::Category,it-jobs,IT Jobs,Anonymous Employer,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'Virginia', 'Fairfax County', 'Chantilly']","Chantilly, Fairfax County",,
1,2025-11-19T10:55:42Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTUwMzI2NjUzMCIsInMiOiJ6SWg4U0tyUThCR3ZjSjJiMmVJc2hnIn0.oOy8dAGp_rInjHaXn-I-yF0Ybi3P4-WAxu-38yPYjo4,123094.41,38.886306,5503266530,-77.097739,"DevOps Engineer Secret Clearance is required to start Arlington, VA - hybrid, 1-2 days a week onsite As a DevOps Engineer, you will play a critical role in bridging the gap between development and operations by automating and streamlining the build, test, and deployment processes. You will support automation of multiple processes. You will work closely with software developers, system operators, and other IT staff members to manage code releases and ensure the smooth operation of production env…",DevOps Engineer with Security Clearance,123094.41,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5503266530?se=zIh8SKrQ8BGvcJ2b2eIshg&utm_medium=api&utm_source=4754d954&v=BC60DF30332EE8B0CA20531D29CC8E33EE25E012,DevOps Engineer,Adzuna::API::Response::Category,it-jobs,IT Jobs,ALTA IT Services,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'Virginia', 'Arlington County', 'State Farm']","State Farm, Arlington County",,
1,2025-08-01T09:43:06Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTMzMjAxNTY1MSIsInMiOiJ6SWg4U0tyUThCR3ZjSjJiMmVJc2hnIn0.lBxU4PEQx0Uguyu3j8w6-VFEdAvp0V2BRCgqBVX-E40,133593.52,38.95669,5332015651,-77.3421,"The Swift Group is looking for a DevOps Engineer who is passionate about cloud technology, customer support, data science and/or machine learning projects. Bring your experience to the team or a desire to learn it! We are seeking a skilled DevOps Engineer to join our team and play a key role in automating and optimizing our software development and deployment pipeline. The ideal candidate will be experienced in scripting, coding, and collaborating with the “end users” from external groups as we…",DevOps Engineer with Security Clearance,133593.52,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5332015651?se=zIh8SKrQ8BGvcJ2b2eIshg&utm_medium=api&utm_source=4754d954&v=CF3E9DC8A995E3F509350FE41D2610B3B0650B15,DevOps Engineer,Adzuna::API::Response::Category,it-jobs,IT Jobs,The Swift Group,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'Virginia', 'Fairfax County', 'Reston']","Reston, Fairfax County",,
1,2025-08-06T21:11:59Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiekloOFNLclE4Qkd2Y0oyYjJlSXNoZyIsImkiOiI1MzQxMTIwNzQ3In0.nIQ_titof2KLhFQu-Pea2IwL7nSlP-NHJgDHzMzuGUw,123478.18,39.13205,5341120747,-76.799422,"TMSV is dedicated to excellence led by a team of proven, results driven professionals. Come join a winning team that puts our people first. We offer innovative work with excellent compensation and benefits packages so that you can focus on the mission. At TMSV we deliver and we need talented teammates willing to be a part of a growing and dynamic team of trusted professionals. We are looking for a seasoned DevOps Engineer to join our team and support our customer in Annapolis Junction, MD. As a…",DevOps Engineer with Security Clearance,123478.18,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5341120747?se=zIh8SKrQ8BGvcJ2b2eIshg&utm_medium=api&utm_source=4754d954&v=4BC5CAAC89BFC54A3499380690662B38EBBAEFD8,DevOps Engineer,Adzuna::API::Response::Category,it-jobs,IT Jobs,"Thomas & Moore Strategic Ventures, LLC",Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'Maryland', 'Anne Arundel County', 'Savage']","Savage, Anne Arundel County",,
1,2025-10-29T18:36:38Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTQ3MDIwNjU0NiIsInMiOiJ6SWg4U0tyUThCR3ZjSjJiMmVJc2hnIn0.JWvzD9b_lXZhRnR6XiBYOXO33oEd5VZKpa7172M9ZX8,107118.58,38.70408,5470206546,-77.22798,"DevOps Engineer Summary: Provision and maintain hardened, scalable engineering environments for RE, pipelines, and visualization. Responsibilities: • Deploy secure AWS GovCloud infrastructure using Terraform/CloudFormation. • Maintain CI/CD pipelines for toolchains and visualization services. • Harden Android/iOS emulator labs and hypervisor environments. • Implement monitoring, logging, and compliance automation. • Serve as Agile facilitators (Jr as Scrum Master). Skills/Experience: • Hands-on…",DevOps Engineer with Security Clearance,107118.58,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5470206546?se=zIh8SKrQ8BGvcJ2b2eIshg&utm_medium=api&utm_source=4754d954&v=3B00CD92389AD8E8E7BE76C7A70994D6EC53C9D1,DevOps Engineer,Adzuna::API::Response::Category,it-jobs,IT Jobs,Mission Services LLC ,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'Virginia', 'Fairfax County', 'Lorton']","Lorton, Fairfax County",,
1,2025-11-18T14:37:36Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTUwMjM4MzU0NSIsInMiOiJ6SWg4U0tyUThCR3ZjSjJiMmVJc2hnIn0.Q0TtPMVQZp4n7zBWp7k4Y3ob9iTgJRqotEwJ5qZxv_Q,161846.38,38.908569,5502383545,-77.017972,"The Red Gate Group is seeking a DevOps Engineer to support a government customer in Washington, DC. The role will contribute to the JWICS Modernization initiative through senior-level consultation on strategic decision-making, technical solutions, and program management across multiple project areas including creative services, SharePoint architecture, division management engineering, solutions integration, and program/project management. The DevOps Engineer provides senior-level technical and …",DevOps Engineer with Security Clearance,161846.38,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5502383545?se=zIh8SKrQ8BGvcJ2b2eIshg&utm_medium=api&utm_source=4754d954&v=AFFA1A4FCA24EF8D07763A13B610FA0D75F998D7,DevOps Engineer,Adzuna::API::Response::Category,it-jobs,IT Jobs,Red Gate Group,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'Washington, D.C.']","Washington, D.C., US",,
1,2025-08-01T09:43:03Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTMzMjAxNTQyMCIsInMiOiJ6SWg4U0tyUThCR3ZjSjJiMmVJc2hnIn0.GSZA8RppaCeDlLMod-WvkmaeksHqeGCcOZzIPEf9tCw,106418.05,37.0023,5332015420,-76.4099,"Join Restless Software as a DevOps Engineer and be at the heart of our clients software delivery pipeline. You'll collaborate with development, testing, and operations teams to automate and optimize our client's infrastructure, ensuring seamless and reliable deployments. Make a real impact by building robust and scalable systems that power our client solutions. Responsibilities: * Design, build, and maintain scalable and reliable infrastructure for the client using automation tools like Terrafo…",DevOps Engineer with Security Clearance,106418.05,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5332015420?se=zIh8SKrQ8BGvcJ2b2eIshg&utm_medium=api&utm_source=4754d954&v=D24E692A7973E993E46DB844270E849F9BC85C87,DevOps Engineer,Adzuna::API::Response::Category,it-jobs,IT Jobs,Restless Software LLC,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'Virginia', 'Hampton City', 'Hampton Roads']","Hampton Roads, Hampton City",,
1,2025-10-20T18:07:28Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiekloOFNLclE4Qkd2Y0oyYjJlSXNoZyIsImkiOiI1NDU2NjQxNjQxIn0.BfwCeuPizcThRodRtN_L21m46ZabG7Lkk5zj7I40c3Y,142811.36,38.83367,5456641641,-104.82099,"Job Title: DevOps Engineer – JFFT Program Openings: 2 Location: Colorado Springs, CO Work Type: Hybrid (On-site near airport, occasionally at Peterson SFB) Clearance Level: Secret (TEKsystems has the ability to sponsor an upgrade on your clearance to a TS/SCI level) Citizenship Requirement: U.S. Citizenship required due to clearance requirements TEKsystems is seeking a DevOps Engineer to support a contract-to-hire role on the JFFT program in Colorado Springs. This position supports secure, auto…",DevOps Engineer with Security Clearance,142811.36,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5456641641?se=zIh8SKrQ8BGvcJ2b2eIshg&utm_medium=api&utm_source=4754d954&v=1161773065FA81A96AAEF928AABDFF85E4DEBB4A,DevOps Engineer,Adzuna::API::Response::Category,it-jobs,IT Jobs,TEKsystems c/o Allegis Group,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'Colorado', 'El Paso County', 'Stratmoor Hills']","Stratmoor Hills, El Paso County",,
1,2025-12-01T04:13:28Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTUyMDkwOTI1OSIsInMiOiJqbHk0U2FyUThCR3ZjSjJiMmVJc2hnIn0.GmMBbU82hAVbPKQXVRNhprpy4jrQ_qi0BbnW-EgelAw,160178.8,39.157939,5520909259,-76.72138,"RealmOne was built on the principle that people matter first and foremost. We believe in providing a strong work/life balance by investing in our employees and encouraging professional and personal growth. We do this by offering exceptional benefits, flexible schedules, and the tools necessary to achieve success through paid training, mentoring, and the opportunity to work alongside top-notch industry professionals. We are searching for talented individuals who provide intelligence, engineering…",DevOps Engineer with Security Clearance,160178.8,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5520909259?se=jly4SarQ8BGvcJ2b2eIshg&utm_medium=api&utm_source=4754d954&v=4D927DF43F67E9C0A63524D2938B887659D589E6,DevOps Engineer,Adzuna::API::Response::Category,it-jobs,IT Jobs,"Torin Consulting, Inc.",Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'Maryland', 'Anne Arundel County', 'Harmans']","Harmans, Anne Arundel County",,
1,2025-08-01T09:44:13Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTMzMjAyMTI1NSIsInMiOiJqbHk0U2FyUThCR3ZjSjJiMmVJc2hnIn0.HHxVGn3GY5ImwJ7yypVhv81F-xIC2pvPDVlueOOaf7s,93549.7,38.84732,5332021255,-77.332845,"DevOps Engineer Location: Denver, CO or Fairfax, VA Required Clearance: Top Secret/SCI Since 1999, ITEC has been a powerhouse in supporting mission-critical programs for the DoD and Intelligence community, building a solid reputation along the way. At ITEC, we don’t just care for our employees—we champion them with competitive salaries, an outstanding employee care program, and a benefits package that includes Medical, Dental, Vision, Paid Time Off, and a 401k. U.S. Citizenship Mandatory: Due t…",DevOps Engineer with Security Clearance,93549.7,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5332021255?se=jly4SarQ8BGvcJ2b2eIshg&utm_medium=api&utm_source=4754d954&v=337C635E14909068472F450935447ED1B50B8632,DevOps Engineer,Adzuna::API::Response::Category,it-jobs,IT Jobs,Information Technology Engineering Corporation,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'Virginia', 'Fairfax County', 'Fairfax']","Fairfax, Fairfax County",,
1,2025-12-03T07:43:09Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTUyNTY2NzU2OCIsInMiOiJqbHk0U2FyUThCR3ZjSjJiMmVJc2hnIn0.m67w7wXporpgmI5h6lKjB7oJ2dGo2oBjEh7y8vbdCXY,177124.48,38.810608,5525667568,-90.699848,"Our Purpose Mastercard powers economies and empowers people in 200 countries and territories worldwide. Together with our customers, we’re helping build a sustainable economy where everyone can prosper. We support a wide range of digital payments choices, making transactions secure, simple, smart and accessible. Our technology and innovation, partnerships and networks combine to deliver a unique set of products and services that help people, businesses and governments realize their greatest pot…",Lead AI/DevOps Engineer,177124.48,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5525667568?se=jly4SarQ8BGvcJ2b2eIshg&utm_medium=api&utm_source=4754d954&v=D5452A45CD1F33277D7F5F655651CB2C6A0435C4,DevOps Engineer,Adzuna::API::Response::Category,it-jobs,IT Jobs,Mastercard,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'Missouri', 'Saint Charles County', 'O Fallon']","O Fallon, Saint Charles County",contract,part_time
1,2025-12-03T07:43:09Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTUyNTY2NzU3MCIsInMiOiJqbHk0U2FyUThCR3ZjSjJiMmVJc2hnIn0.F1DZhi4_iGztPOGVIRuFZktWqqXrY--W6xe_nfl3gDY,177781.78,42.354856,5525667570,-71.066119,"Our Purpose Mastercard powers economies and empowers people in 200 countries and territories worldwide. Together with our customers, we’re helping build a sustainable economy where everyone can prosper. We support a wide range of digital payments choices, making transactions secure, simple, smart and accessible. Our technology and innovation, partnerships and networks combine to deliver a unique set of products and services that help people, businesses and governments realize their greatest pot…",Lead AI/DevOps Engineer,177781.78,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5525667570?se=jly4SarQ8BGvcJ2b2eIshg&utm_medium=api&utm_source=4754d954&v=BF132FDE67C0D9CD58546B2B869A30B97BDE377D,DevOps Engineer,Adzuna::API::Response::Category,it-jobs,IT Jobs,Mastercard,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'Massachusetts', 'Suffolk County', 'Boston']","Boston, Suffolk County",contract,part_time
1,2025-11-11T14:23:21Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTQ5MTA2NTUyOCIsInMiOiJqbHk0U2FyUThCR3ZjSjJiMmVJc2hnIn0.MMjP7Wm1sRWx3jN8Cmk6senzGJ20j6HgR9LCXMBa6X0,126327.09,39.622246,5491065528,-104.771496,"Bryn Neil is a technology development company. We develop, adapt and scale technical capabilities across any domain faster than anyone else, protecting our mission partners and ensuring program success. Our Mission. Your Success.™ To learn more, visit https://technology.delivery  We are seeking multiple DevOps Engineers (junior, mid level and senior) with active security clearances to support a large, mission-critical U.S. Air Force program. This role is ideal for professionals with a strong ba…",DevOps Engineer with Security Clearance,126327.09,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5491065528?se=jly4SarQ8BGvcJ2b2eIshg&utm_medium=api&utm_source=4754d954&v=A89C6458A0EBCB71F2ABA76A08C3B4D899CAD44D,DevOps Engineer,Adzuna::API::Response::Category,it-jobs,IT Jobs,Bryn Neil,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'Colorado', 'Arapahoe County', 'Centennial']","Centennial, Arapahoe County",,
1,2025-11-13T13:55:53Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiamx5NFNhclE4Qkd2Y0oyYjJlSXNoZyIsImkiOiI1NDk0NTEzMDMzIn0.9YqtlcxoGyMQ2KTX9VxbiROeQzi4-U3HCaFadubLoUQ,110478.21,39.74112,5494513033,-104.86518,"This position requires an active DoD Clearance (Top Secret/SCI with an active Polygraph) Because an active DoD clearance is required, U.S. Citizenship is required Large system integrator looking to add 4 DevOps Engineers to the team. The ideal candidate will have at least 3-5 years of experience within Kubernetes, AWS Cloud, deploying CI/CD pipelines, Terraform, and Linux administration. - Ability to express technical information clearly at different organizational levels - Familiarity with API…",DevOps Engineer with Security Clearance,110478.21,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5494513033?se=jly4SarQ8BGvcJ2b2eIshg&utm_medium=api&utm_source=4754d954&v=561C11471F5BED228AC2EE09A87D97A410F4CB87,DevOps Engineer,Adzuna::API::Response::Category,it-jobs,IT Jobs,TEKsystems c/o Allegis Group,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'Colorado', 'Arapahoe County', 'Aurora']","Aurora, Arapahoe County",,
1,2025-09-17T14:56:35Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTQwMzM2ODEyMyIsInMiOiJqbHk0U2FyUThCR3ZjSjJiMmVJc2hnIn0.3xsvuyvaXiM6zsE6jkBGgr9774udno9TfiExCeGJuFA,143687.45,38.886306,5403368123,-77.097739,"Description: As a DevOps Engineer, you will play a critical role in bridging the gap between development and operations by automating and streamlining the build, test, and deployment processes. You will support automation of multiple processes. You will work closely with software developers, system operators, and other IT staff members to manage code releases and ensure the smooth operation of production environments. Your expertise will be essential in driving the adoption of best practices fo…",DevOps Engineer with Security Clearance,143687.45,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5403368123?se=jly4SarQ8BGvcJ2b2eIshg&utm_medium=api&utm_source=4754d954&v=A28A82AC20348858DDE5BE0BD10DDB7EB8E49C7F,DevOps Engineer,Adzuna::API::Response::Category,it-jobs,IT Jobs,Gridiron IT Solutions,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'Virginia', 'Arlington County', 'State Farm']","State Farm, Arlington County",,
1,2025-08-01T09:43:52Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiamx5NFNhclE4Qkd2Y0oyYjJlSXNoZyIsImkiOiI1MzMyMDE5NjA0In0.c93D4KjaQQaMLPgM4Tv38AOlkjd_avWK4AttyzMXzV8,133422.9,38.804722,5332019604,-77.047222,"DevOps Systems Engineer Location: Chantilly VA, Alexandria, VA or Gaithersburg, MD Work Type: Full Time Job Description: GridIron IT is seeking a Devops Systems Engineer with an Active Top Secret (SCI Eligible) Clearance to support our AWS . The qualified candidate must have an active TS security clearance, and will work hand-in-hand with technical and program management leadership to implement the next generation desktop and web based production and dissemination system. This position will req…",DevOps Engineer with Security Clearance,133422.9,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5332019604?se=jly4SarQ8BGvcJ2b2eIshg&utm_medium=api&utm_source=4754d954&v=061A292E51639F3AC84B8A796F81FD9AB949C4B6,DevOps Engineer,Adzuna::API::Response::Category,it-jobs,IT Jobs,Gridiron IT Solutions,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'Virginia', 'Alexandria City', 'Trade']","Trade, Alexandria City",,
1,2025-08-01T09:44:15Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTMzMjAyMTUyNCIsInMiOiJqbHk0U2FyUThCR3ZjSjJiMmVJc2hnIn0.6aMacEaEu6NHgx_YQDMLylRHDZwEzqSXUNy2CU03zCY,148268.8,38.84732,5332021524,-77.332845,"STAR 2278 TBD - No LCAT Specified Position Requires ACTIVE TS/SCI Clearance with Polygraph No Level Required McLean The maximum number of FTEs is one (1). Actual FTE bid, labor category, and skill level is at the discretion of the Contractor. INTRODUCTION: The Sponsor is seeking support for a joint Department of Homeland Security initiative. This program is comprised of frontend, backend, and DevOps operations that includes development of new system capabilities; extension and maintenance of bu…",DevOps Engineer with Security Clearance,148268.8,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5332021524?se=jly4SarQ8BGvcJ2b2eIshg&utm_medium=api&utm_source=4754d954&v=01CB2C487301693D7948271C4F1E24D315985420,DevOps Engineer,Adzuna::API::Response::Category,it-jobs,IT Jobs,Convirgence,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'Virginia', 'Fairfax County', 'Fairfax']","Fairfax, Fairfax County",,
1,2025-08-01T09:44:06Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTMzMjAyMDY4NCIsInMiOiJqbHk0U2FyUThCR3ZjSjJiMmVJc2hnIn0.9kichv_4kmwix_JkTBtbr8NEONZzI0mKHnEJwXUgccw,58914.41,39.172288,5332020684,-76.851429,"""Looking for interesting DevOps work supporting the Ft. Meade customer? We're on 22 different projects with DevOps opportunities and work to find the positions that match what you want to do, rather than putting you in the first seat you qualify for. Please reach out to or apply to our opening below to start the conversation."" https://www.masterpeaceltd.com/current-opportunities",DevOps Engineer with Security Clearance,58914.41,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5332020684?se=jly4SarQ8BGvcJ2b2eIshg&utm_medium=api&utm_source=4754d954&v=A53A423D1FD50E79409980AC57D0286AA47B2067,DevOps Engineer,Adzuna::API::Response::Category,it-jobs,IT Jobs,"MasterPeace Solutions, Ltd.",Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'Maryland', 'Howard County', 'Simpsonville']","Simpsonville, Howard County",,
1,2025-11-10T05:37:04Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoic2haUlM2clE4Qkd2Y0oyYjJlSXNoZyIsImkiOiI1NDg5MTkyOTIxIn0.SsA5tISvTUBsT2E8dR6RwLlXhAncg6uAb5n5IUW_IO4,90552.3,30.272921,5489192921,-97.744386,"This is a great chance to join a multinational company that designs and builds advanced electrical systems and provides innovative solutions across the aerospace, defense, transportation, and security markets. Job Title: Cassandra Database Engineer Location: Austin, TX 78759 (Hybrid) Pay Rate: $120/hr on W2 (Weekly pay  Benefits) Contract: 6 months Position Overview Looking for an experienced Cassandra Database Engineer with strong NoSQL and Public Cloud (AWS/GCP) expertise. The role focuses on…",Cassandra Database Engineer,90552.3,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5489192921?se=shZRS6rQ8BGvcJ2b2eIshg&utm_medium=api&utm_source=4754d954&v=DE6E62795F230E8C1DFFD657A25689CB3A67DDC1,Database Engineer,Adzuna::API::Response::Category,it-jobs,IT Jobs,Tailored Management,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'Texas', 'Travis County', 'Austin']","Austin, Travis County",,
1,2025-12-03T08:54:38Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoic2haUlM2clE4Qkd2Y0oyYjJlSXNoZyIsImkiOiI1NTI1NzMyNjc0In0.vB3xdxiEI-StXOscr7FHla0fyQs0VWcaKpLaCelFD0U,87106.31,33.614271,5525732674,-85.834965,"This is a great chance to join a multinational company that designs and builds advanced electrical systems and provides innovative solutions across the aerospace, defense, transportation, and security markets. Job Title: Cassandra Database Engineer Location: Austin, TX 78759 (Hybrid) Pay Rate: $120/hr on W2 (Weekly pay  Benefits) Contract: 6 months Position Overview Looking for an experienced Cassandra Database Engineer with strong NoSQL and Public Cloud (AWS/GCP) expertise. The role focuses on…",Cassandra Database Engineer,87106.31,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5525732674?se=shZRS6rQ8BGvcJ2b2eIshg&utm_medium=api&utm_source=4754d954&v=59F97C8FBC8AFE4F6D918B8B028C782D7343E72B,Database Engineer,Adzuna::API::Response::Category,it-jobs,IT Jobs,Tailored Management,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'Alabama', 'Calhoun County', 'Oxford']","Oxford, Calhoun County",,full_time
1,2025-11-27T16:38:57Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTUxNzAxNzg4OSIsInMiOiJzaFpSUzZyUThCR3ZjSjJiMmVJc2hnIn0.V8noQWKSec5hT6ZOUGk7cfV2BiyXZRkADi2xw97HCaA,106825.59,33.9263,5517017889,-117.5507,"HYBRID POSITION IN NORCO, CA Job Summary The Database Engineer leads enterprise-level development and optimization of secure database systems. This position architects complex SQL solutions, enforces development standards, and ensures performance and security compliance for mission-critical systems. As with any position, additional expectations exist. Some of these include, but are not limited to, adhering to normal working hours, meeting deadlines, following company policies as outlined by the…",DATABASE ENGINEER,106825.59,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5517017889?se=shZRS6rQ8BGvcJ2b2eIshg&utm_medium=api&utm_source=4754d954&v=FCD0BDD69E971BA6D25C54C3C97B8539B391D1AE,Database Engineer,Adzuna::API::Response::Category,it-jobs,IT Jobs,VSolvit LLC,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'California', 'Riverside County', 'Norco']","Norco, Riverside County",,
1,2025-11-20T16:56:17Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTUwNjMwOTI2MyIsInMiOiJzaFpSUzZyUThCR3ZjSjJiMmVJc2hnIn0.9pQas_2fomIj7FPmRV_Tl-y6YagXk8zGSAuSJEY6pDg,143755.3,36.254862,5506309263,-115.225858,"Assist in monitoring database systems; monitor and maintain data integrity Mail resume to job site: UPLUS ACADEMY LLC, 3660 N Rancho Dr, Suite 113, Las Vegas, NV 89130",Database Engineer,143755.3,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5506309263?se=shZRS6rQ8BGvcJ2b2eIshg&utm_medium=api&utm_source=4754d954&v=2850A4A8F0512B446392FBA0476B0E4E055F0DE5,Database Engineer,Adzuna::API::Response::Category,it-jobs,IT Jobs,UPLUS ACADEMY LLC,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'Nevada', 'Clark County', 'North Las Vegas']","North Las Vegas, Clark County",,
1,2025-12-02T22:32:13Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoic2haUlM2clE4Qkd2Y0oyYjJlSXNoZyIsImkiOiI1NTI1MjA4NTkzIn0.YmFhqop2v9XfZR3QQWlO5s0jFTn1ID59r4DQAYWDku4,142721.9,40.441694,5525208593,-79.990086,"Hiring Senior Database Engineer for Hybrid role in Pittsburgh/PA OR Charlotte/NC This Jobot Job is hosted by: Doug Goldman Are you a fit? Easy Apply now by clicking the ""Apply Now"" button and sending us your resume. Salary: $100,000 - $199,000 per year A bit about us: Our Client is a high-growth, institutional technology platform focused on providing uniquely capable solutions to IRA providers, 401(k) recordkeepers, retirement-focused Advisors, Mutual Fund investment providers, and banks intere…",Senior Database Engineer,142721.9,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5525208593?se=shZRS6rQ8BGvcJ2b2eIshg&utm_medium=api&utm_source=4754d954&v=FDA4491AAB2A98F9B8AC6A72F4950C82ED801DAC,Database Engineer,Adzuna::API::Response::Category,it-jobs,IT Jobs,Jobot,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'Pennsylvania', 'Allegheny County', 'Pittsburgh']","Pittsburgh, Allegheny County",,
